RecordID,Tweet Date,Tweet Time,Daypart,Category,Topic,State,Region,Gender,Retweet Count
3850,2014-12-28,21:06:00,Night,Personal Growth,Other,South Dakota,Midwest,Female,0
3851,2014-12-29,18:22:00,Evening,Health & Fitness,Excersize More,South Dakota,Midwest,Male,0
3852,2014-12-31,11:46:00,Morning,Health & Fitness,Improve my body,South Dakota,Midwest,Male,0
3853,2015-01-01,00:14:00,Late Night,Health & Fitness,Eat healthier,South Dakota,Midwest,Female,0
3854,2015-01-01,00:17:00,Late Night,Recreation & Leisure,Other,South Dakota,Midwest,Female,0
3855,2015-01-01,00:20:00,Late Night,Personal Growth,Appreciate what I have,South Dakota,Midwest,Female,0
3856,2015-01-01,00:20:00,Late Night,Personal Growth,Be more positive,South Dakota,Midwest,Female,0
3857,2015-01-01,00:21:00,Late Night,Health & Fitness,Go to the gym more,South Dakota,Midwest,Female,0
3858,2015-01-01,00:23:00,Late Night,Humor,Humor about Family/Friends/Relationships Resolutions,South Dakota,Midwest,Male,0
3859,2015-01-01,11:50:00,Morning,Personal Growth,Get a tattoo,South Dakota,Midwest,Female,31
3860,2015-01-01,12:09:00,Afternoon,Time Management/Organization,Re-organize,South Dakota,Midwest,Male,0
3861,2015-01-02,09:43:00,Morning,Health & Fitness,Meditate,South Dakota,Midwest,Female,2
3862,2014-12-21,19:32:00,Evening,Personal Growth,Try new things,Tennessee,South,Female,0
3863,2014-12-22,12:43:00,Afternoon,Personal Growth,Focus on Religion and Faith,Tennessee,South,Male,0
3864,2014-12-23,18:58:00,Evening,Personal Growth,Improve my attitude,Tennessee,South,Female,0
3865,2014-12-24,08:22:00,Early Morning,Personal Growth,Focus on My Future,Tennessee,South,Female,0
3866,2014-12-26,06:48:00,Early Morning,Finance,Save money,Tennessee,South,Female,0
3867,2014-12-26,15:51:00,Early Evening,Humor,Humor about Personal Growth and Interests Resolutions,Tennessee,South,Male,0
3868,2014-12-26,17:57:00,Early Evening,Philanthropic,Other,Tennessee,South,Male,0
3869,2014-12-27,07:56:00,Early Morning,Philanthropic,Find a charity to support,Tennessee,South,Male,0
3870,2014-12-27,07:57:00,Early Morning,Personal Growth,Be more positive,Tennessee,South,Male,0
3871,2014-12-27,08:00:00,Early Morning,Health & Fitness,Get more sleep,Tennessee,South,Male,0
3872,2014-12-27,12:01:00,Afternoon,Personal Growth,Be more positive,Tennessee,South,Female,0
3873,2014-12-27,14:09:00,Afternoon,Recreation & Leisure,Take a trip,Tennessee,South,Female,0
3874,2014-12-27,17:47:00,Early Evening,Finance,Pay off bill(s),Tennessee,South,Male,0
3875,2014-12-27,18:55:00,Evening,Finance,Cash in on my stock options,Tennessee,South,Male,0
3876,2014-12-27,20:46:00,Evening,Personal Growth,Acheive My Goals,Tennessee,South,Male,0
3877,2014-12-27,21:29:00,Night,Health & Fitness,Lose weight,Tennessee,South,Female,0
3878,2014-12-28,05:28:00,Early Morning,Personal Growth,Appreciate what I have,Tennessee,South,Male,0
3879,2014-12-28,06:51:00,Early Morning,Personal Growth,Acheive My Goals,Tennessee,South,Female,0
3880,2014-12-28,10:07:00,Morning,Philanthropic,Spread Peace,Tennessee,South,Female,0
3881,2014-12-28,11:37:00,Morning,Family/Friends/Relationships,Find a Girlfriend,Tennessee,South,Male,0
3882,2014-12-28,20:43:00,Evening,Humor,Humor about Health and Fitness Resolutions,Tennessee,South,Female,0
3883,2014-12-29,02:27:00,Late Night,Personal Growth,Other,Tennessee,South,Male,0
3884,2014-12-29,06:01:00,Early Morning,Recreation & Leisure,Take more vacation,Tennessee,South,Female,0
3885,2014-12-29,09:07:00,Morning,Career,Get dream job,Tennessee,South,Female,0
3886,2014-12-29,10:49:00,Morning,Personal Growth,Get a tattoo,Tennessee,South,Male,0
3887,2014-12-29,11:25:00,Morning,Humor,Humor about New Years,Tennessee,South,Male,0
3888,2014-12-29,11:51:00,Morning,Humor,Humor about Family/Friends/Relationships Resolutions,Tennessee,South,Female,0
3889,2014-12-29,15:44:00,Early Evening,Time Management/Organization,Clean something,Tennessee,South,Male,0
3890,2014-12-29,15:45:00,Early Evening,Finance,Save money,Tennessee,South,Female,0
3891,2014-12-29,16:16:00,Early Evening,Health & Fitness,Lose weight,Tennessee,South,Female,0
3892,2014-12-29,16:26:00,Early Evening,Philanthropic,Other,Tennessee,South,Male,0
3893,2014-12-29,16:28:00,Early Evening,Health & Fitness,Eat less meat,Tennessee,South,Female,0
3894,2014-12-29,17:12:00,Early Evening,Health & Fitness,Run a half / full marathon,Tennessee,South,Female,0
3895,2014-12-29,21:18:00,Night,Recreation & Leisure,Take a cross country trip,Tennessee,South,Male,0
3896,2014-12-29,22:28:00,Night,Health & Fitness,Lose weight,Tennessee,South,Male,0
3897,2014-12-30,05:33:00,Early Morning,Humor,Humor about Personal Growth and Interests Resolutions,Tennessee,South,Female,0
3898,2014-12-30,09:11:00,Morning,Personal Growth,Improve my appearance,Tennessee,South,Male,0
3899,2014-12-30,09:23:00,Morning,Personal Growth,Improve my attitude,Tennessee,South,Female,0
3900,2014-12-30,19:07:00,Evening,Personal Growth,Appreciate what I have,Tennessee,South,Male,0
3901,2014-12-30,19:31:00,Evening,Health & Fitness,Lose weight,Tennessee,South,Male,0
3902,2014-12-30,21:26:00,Night,Personal Growth,Be more positive,Tennessee,South,Male,1
3903,2014-12-31,02:16:00,Late Night,Health & Fitness,Eat more vegetables,Tennessee,South,Male,0
3904,2014-12-31,04:51:00,Late Night,Family/Friends/Relationships,Other,Tennessee,South,Female,0
3905,2014-12-31,04:53:00,Late Night,Personal Growth,Respect Others,Tennessee,South,Female,0
3906,2014-12-31,05:39:00,Early Morning,Humor,Humor about not Resolutions in general,Tennessee,South,Male,0
3907,2014-12-31,05:45:00,Early Morning,Recreation & Leisure,Other,Tennessee,South,Female,0
3908,2014-12-31,06:06:00,Early Morning,Humor,Humor about New Years,Tennessee,South,Female,0
3909,2014-12-31,06:16:00,Early Morning,Humor,Humor about Time Management/Organization Resolutions,Tennessee,South,Female,0
3910,2014-12-31,06:44:00,Early Morning,Health & Fitness,Eat healthier,Tennessee,South,Female,0
3911,2014-12-31,07:21:00,Early Morning,Personal Growth,Acheive My Goals,Tennessee,South,Male,0
3912,2014-12-31,08:39:00,Early Morning,Humor,Humor about Family/Friends/Relationships Resolutions,Tennessee,South,Female,0
3913,2014-12-31,08:59:00,Early Morning,Career,Ask for a promotion,Tennessee,South,Male,0
3914,2014-12-31,09:10:00,Morning,Humor,Humor about Health and Fitness Resolutions,Tennessee,South,Female,1
3915,2014-12-31,09:43:00,Morning,Recreation & Leisure,Go to Europe,Tennessee,South,Female,0
3916,2014-12-31,10:26:00,Morning,Humor,Humor about New Years,Tennessee,South,Male,0
3917,2014-12-31,10:26:00,Morning,Health & Fitness,Quit smoking,Tennessee,South,Male,1
3918,2014-12-31,10:30:00,Morning,Humor,Humor about New Years,Tennessee,South,Male,0
3919,2014-12-31,10:35:00,Morning,Humor,Humor about not Keeping Resolutions,Tennessee,South,Male,0
3920,2014-12-31,11:43:00,Morning,Personal Growth,Update my wardrobe,Tennessee,South,Male,0
3921,2014-12-31,11:49:00,Morning,Philanthropic,Find a charity to support,Tennessee,South,Male,0
3922,2014-12-31,11:58:00,Morning,Family/Friends/Relationships,Make new friends,Tennessee,South,Female,0
3923,2014-12-31,12:02:00,Afternoon,Personal Growth,Use more social media,Tennessee,South,Female,0
3924,2014-12-31,13:41:00,Afternoon,Humor,Humor about Health and Fitness Resolutions,Tennessee,South,Male,0
3925,2014-12-31,13:58:00,Afternoon,Philanthropic,Volunteer more,Tennessee,South,Female,1
3926,2014-12-31,14:14:00,Afternoon,Personal Growth,Focus on my self,Tennessee,South,Male,0
3927,2014-12-31,14:25:00,Afternoon,Recreation & Leisure,Spend more time on my hobby,Tennessee,South,Male,1
3928,2014-12-31,14:54:00,Afternoon,Humor,Humor about Family/Friends/Relationships Resolutions,Tennessee,South,Male,0
3929,2014-12-31,14:59:00,Afternoon,Finance,Save money,Tennessee,South,Male,0
3930,2014-12-31,15:16:00,Early Evening,Humor,Other,Tennessee,South,Female,2
3931,2014-12-31,17:00:00,Early Evening,Personal Growth,Be more positive,Tennessee,South,Male,1
3932,2014-12-31,17:07:00,Early Evening,Humor,Humor about Health and Fitness Resolutions,Tennessee,South,Male,0
3933,2014-12-31,17:08:00,Early Evening,Personal Growth,Be more positive,Tennessee,South,Male,0
3934,2014-12-31,17:27:00,Early Evening,Personal Growth,Update my wardrobe,Tennessee,South,Male,0
3935,2014-12-31,17:38:00,Early Evening,Recreation & Leisure,Spend more time on my hobby,Tennessee,South,Male,0
3936,2014-12-31,17:44:00,Early Evening,Humor,Humor about Health and Fitness Resolutions,Tennessee,South,Male,0
3937,2014-12-31,23:02:00,Night,Humor,Humor about Helping Others Resolutions,Tennessee,South,Male,1
3938,2014-12-31,23:27:00,Night,Health & Fitness,Quit smoking,Tennessee,South,Female,0
3939,2014-12-31,23:27:00,Night,Health & Fitness,Quit smoking,Tennessee,South,Female,0
3940,2014-12-31,23:32:00,Night,Humor,Humor about Health and Fitness Resolutions,Tennessee,South,Female,0
3941,2015-01-01,00:27:00,Late Night,Personal Growth,Be more positive,Tennessee,South,Female,0
3942,2015-01-01,01:52:00,Late Night,Humor,Humor about Time Management/Organization Resolutions,Tennessee,South,Male,1
3943,2015-01-01,02:39:00,Late Night,Health & Fitness,Drink Less Caffine,Tennessee,South,Female,0
3944,2015-01-01,04:55:00,Late Night,Personal Growth,Watch less TV,Tennessee,South,Male,0
3945,2015-01-01,05:46:00,Early Morning,Family/Friends/Relationships,Spend more time with family,Tennessee,South,Male,0
3946,2015-01-01,06:38:00,Early Morning,Personal Growth,Improve my attitude,Tennessee,South,Female,0
3947,2015-01-01,06:47:00,Early Morning,Personal Growth,Be more positive,Tennessee,South,Female,0
3948,2015-01-01,08:07:00,Early Morning,Personal Growth,Be more positive,Tennessee,South,Female,0
3949,2015-01-01,08:13:00,Early Morning,Health & Fitness,Excersize More,Tennessee,South,Female,0
3950,2015-01-01,09:14:00,Morning,Humor,Humor about New Years,Tennessee,South,Male,0
3951,2015-01-01,09:15:00,Morning,Humor,Humor about Recreation and Leisure Resolutions,Tennessee,South,Male,11
3952,2015-01-01,09:16:00,Morning,Personal Growth,Improve my attitude,Tennessee,South,Female,0
3953,2015-01-01,11:26:00,Morning,Health & Fitness,Improve my body,Tennessee,South,Female,0
3954,2015-01-01,11:32:00,Morning,Personal Growth,Learn to let things go,Tennessee,South,Female,0
3955,2015-01-01,11:44:00,Morning,Family/Friends/Relationships,Find a Girlfriend,Tennessee,South,Male,1
3956,2015-01-01,11:50:00,Morning,Personal Growth,Acheive My Goals,Tennessee,South,Female,0
3957,2015-01-01,11:53:00,Morning,Health & Fitness,Go to the gym more,Tennessee,South,Male,0
3958,2015-01-01,11:53:00,Morning,Health & Fitness,Eat Less Sugar,Tennessee,South,Female,0
3959,2015-01-01,11:55:00,Morning,Personal Growth,Focus on My Future,Tennessee,South,Female,0
3960,2015-01-01,12:07:00,Afternoon,Personal Growth,Be more positive,Tennessee,South,Male,0
3961,2015-01-01,12:21:00,Afternoon,Humor,Humor about Personal Growth and Interests Resolutions,Tennessee,South,Female,0
3962,2015-01-01,12:25:00,Afternoon,Personal Growth,Other,Tennessee,South,Female,0
3963,2015-01-01,12:26:00,Afternoon,Family/Friends/Relationships,Be better at keeping in touch with loved ones or friends,Tennessee,South,Female,1
3964,2015-01-01,12:27:00,Afternoon,Health & Fitness,Other,Tennessee,South,Female,0
3965,2015-01-02,07:20:00,Early Morning,Humor,Humor about not Resolutions in general,Tennessee,South,Female,0
3966,2015-01-02,07:57:00,Early Morning,Finance,Pay off bill(s),Tennessee,South,Male,0
3967,2015-01-02,08:11:00,Early Morning,Personal Growth,Be more friendly,Tennessee,South,Female,0
3968,2015-01-02,09:11:00,Morning,Personal Growth,Stop Drinking,Tennessee,South,Female,0
3969,2015-01-02,09:25:00,Morning,Humor,Humor about Personal Growth and Interests Resolutions,Tennessee,South,Male,16
3970,2014-12-21,16:16:00,Early Evening,Health & Fitness,Improve my body,Texas,South,Male,0
3971,2014-12-21,20:37:00,Evening,Philanthropic,Other,Texas,South,Male,0
3972,2014-12-21,20:51:00,Evening,Personal Growth,Be more positive,Texas,South,Female,0
3973,2014-12-22,04:25:00,Late Night,Humor,Other,Texas,South,Male,0
3974,2014-12-22,10:51:00,Morning,Recreation & Leisure,Take more vacation,Texas,South,Female,0
3975,2014-12-22,17:56:00,Early Evening,Recreation & Leisure,Spend more time on my hobby,Texas,South,Male,0
3976,2014-12-22,21:25:00,Night,Family/Friends/Relationships,Make new friends,Texas,South,Female,0
3977,2014-12-23,07:05:00,Early Morning,Health & Fitness,Lose weight,Texas,South,Female,0
3978,2014-12-23,09:18:00,Morning,Health & Fitness,Eat healthier,Texas,South,Female,0
3979,2014-12-23,10:38:00,Morning,Career,Ask for a promotion,Texas,South,Male,0
3980,2014-12-23,11:05:00,Morning,Health & Fitness,Other,Texas,South,Male,0
3981,2014-12-23,16:25:00,Early Evening,Personal Growth,Use more social media,Texas,South,Female,0
3982,2014-12-23,17:16:00,Early Evening,Recreation & Leisure,Other,Texas,South,Male,0
3983,2014-12-23,18:40:00,Evening,Humor,Humor about not Resolutions in general,Texas,South,Male,0
3984,2014-12-23,20:23:00,Evening,Recreation & Leisure,Take more vacation,Texas,South,Female,0
3985,2014-12-24,02:11:00,Late Night,Recreation & Leisure,Other,Texas,South,Female,0
3986,2014-12-24,04:53:00,Late Night,Health & Fitness,Go to the gym more,Texas,South,Male,0
3987,2014-12-24,12:25:00,Afternoon,Philanthropic,Volunteer more,Texas,South,Female,0
3988,2014-12-24,12:25:00,Afternoon,Philanthropic,Volunteer more,Texas,South,Male,0
3989,2014-12-24,21:09:00,Night,Health & Fitness,Improve my body,Texas,South,Female,0
3990,2014-12-24,21:09:00,Night,Recreation & Leisure,Other,Texas,South,Female,0
3991,2014-12-25,09:06:00,Morning,Health & Fitness,Lose weight,Texas,South,Male,0
3992,2014-12-25,19:22:00,Evening,Health & Fitness,Lose weight,Texas,South,Female,0
3993,2014-12-25,20:12:00,Evening,Health & Fitness,Excersize More,Texas,South,Female,0
3994,2014-12-25,20:51:00,Evening,Personal Growth,Use more social media,Texas,South,Male,0
3995,2014-12-25,22:27:00,Night,Family/Friends/Relationships,Make more time for friends,Texas,South,Female,0
3996,2014-12-26,08:34:00,Early Morning,Recreation & Leisure,Spend more time on my hobby,Texas,South,Female,0
3997,2014-12-26,10:11:00,Morning,Humor,Humor about Family/Friends/Relationships Resolutions,Texas,South,Male,0
3998,2014-12-26,10:22:00,Morning,Health & Fitness,Go to the gym more,Texas,South,Female,0
3999,2014-12-26,19:31:00,Evening,Health & Fitness,Improve my body,Texas,South,Female,0
4000,2014-12-26,20:01:00,Evening,Health & Fitness,Go to the gym more,Texas,South,Female,0
4001,2014-12-26,22:30:00,Night,Family/Friends/Relationships,Make more time for friends,Texas,South,Male,0
4002,2014-12-27,04:03:00,Late Night,Personal Growth,Improve my attitude,Texas,South,Female,0
4003,2014-12-27,08:05:00,Early Morning,Personal Growth,Focus on my self,Texas,South,Male,0
4004,2014-12-27,09:39:00,Morning,Humor,Humor about Personal Growth and Interests Resolutions,Texas,South,Male,0
4005,2014-12-27,11:51:00,Morning,Recreation & Leisure,Spend more time on my hobby,Texas,South,Male,0
4006,2014-12-27,13:05:00,Afternoon,Health & Fitness,Drink Less Caffine,Texas,South,Male,0
4007,2014-12-27,14:08:00,Afternoon,Personal Growth,Focus on my self,Texas,South,Male,0
4008,2014-12-27,14:29:00,Afternoon,Personal Growth,Use more social media,Texas,South,Male,0
4009,2014-12-27,14:29:00,Afternoon,Recreation & Leisure,Spend more time on my hobby,Texas,South,Female,0
4010,2014-12-27,14:35:00,Afternoon,Personal Growth,Be more positive,Texas,South,Male,0
4011,2014-12-27,17:46:00,Early Evening,Personal Growth,Spend less time on Facebook,Texas,South,Male,0
4012,2014-12-27,18:04:00,Evening,Personal Growth,Improve my attitude,Texas,South,Female,0
4013,2014-12-27,18:10:00,Evening,Personal Growth,Learn to let things go,Texas,South,Female,0
4014,2014-12-27,18:26:00,Evening,Humor,Humor about New Years,Texas,South,Female,0
4015,2014-12-27,18:49:00,Evening,Personal Growth,Other,Texas,South,Female,0
4016,2014-12-27,20:45:00,Evening,Finance,Invest for retirement,Texas,South,Female,0
4017,2014-12-27,20:54:00,Evening,Education/Training,Other,Texas,South,Male,0
4018,2014-12-27,21:37:00,Night,Family/Friends/Relationships,Make new friends,Texas,South,Male,0
4019,2014-12-27,21:46:00,Night,Humor,Humor about Health and Fitness Resolutions,Texas,South,Female,0
4020,2014-12-27,22:08:00,Night,Health & Fitness,Go to the gym more,Texas,South,Female,0
4021,2014-12-28,04:12:00,Late Night,Personal Growth,Be more friendly,Texas,South,Female,0
4022,2014-12-28,04:53:00,Late Night,Finance,Cash in on my stock options,Texas,South,Female,0
4023,2014-12-28,07:26:00,Early Morning,Personal Growth,Improve my attitude,Texas,South,Female,0
4024,2014-12-28,08:26:00,Early Morning,Personal Growth,Improve my appearance,Texas,South,Female,0
4025,2014-12-28,09:29:00,Morning,Personal Growth,Respect Others,Texas,South,Female,0
4026,2014-12-28,09:46:00,Morning,Recreation & Leisure,Take a cross country trip,Texas,South,Male,0
4027,2014-12-28,10:13:00,Morning,Time Management/Organization,Re-organize,Texas,South,Female,0
4028,2014-12-28,10:20:00,Morning,Personal Growth,Focus on Religion and Faith,Texas,South,Male,0
4029,2014-12-28,11:27:00,Morning,Health & Fitness,Go to the gym more,Texas,South,Male,0
4030,2014-12-28,11:28:00,Morning,Personal Growth,Appreciate what I have,Texas,South,Female,0
4031,2014-12-28,12:26:00,Afternoon,Health & Fitness,Get more sleep,Texas,South,Male,0
4032,2014-12-28,12:54:00,Afternoon,Health & Fitness,Improve my body,Texas,South,Female,0
4033,2014-12-28,13:48:00,Afternoon,Personal Growth,Other,Texas,South,Female,0
4034,2014-12-28,14:02:00,Afternoon,Personal Growth,Be more positive,Texas,South,Female,0
4035,2014-12-28,14:03:00,Afternoon,Family/Friends/Relationships,Spend more time with significant other,Texas,South,Female,0
4036,2014-12-28,14:18:00,Afternoon,Personal Growth,Be more positive,Texas,South,Female,0
4037,2014-12-28,16:20:00,Early Evening,Recreation & Leisure,Spend more time on my hobby,Texas,South,Male,0
4038,2014-12-28,19:21:00,Evening,Health & Fitness,Improve my body,Texas,South,Female,0
4039,2014-12-28,19:32:00,Evening,Personal Growth,Use more social media,Texas,South,Male,0
4040,2014-12-28,23:15:00,Night,Health & Fitness,Eat healthier,Texas,South,Male,0
4041,2014-12-29,00:36:00,Late Night,Finance,Cash in on my stock options,Texas,South,Male,0
4042,2014-12-29,01:06:00,Late Night,Family/Friends/Relationships,Make new friends,Texas,South,Male,0
